dcls_month,fin_co_no,fin_prdt_cd,intr_rate_type,intr_rate_type_nm,save_trm,intr_rate,intr_rate2,rsrv_type,rsrv_type_nm
202410,0010453,310011,S,단리,12,3.9,3.9,S,정액적립식
202410,0010453,310011,S,단리,24,3.4,3.4,S,정액적립식
202410,0010453,310011,S,단리,36,3.4,3.4,S,정액적립식
202410,0010456,310008,S,단리,6,3.0,3.0,S,정액적립식
202410,0010456,310008,S,단리,12,4.0,4.0,S,정액적립식
202410,0010456,310008,S,단리,24,3.3,3.3,S,정액적립식
202410,0010456,310008,S,단리,36,3.4,3.4,S,정액적립식
202410,0010456,310009,S,단리,6,3.0,3.0,S,정액적립식
202410,0010456,310009,S,단리,12,4.1,4.1,S,정액적립식
202410,0010456,310009,S,단리,24,3.4,3.4,S,정액적립식
202410,0010456,310009,S,단리,36,3.5,3.5,S,정액적립식
202410,0010456,310010,S,단리,36,3.5,3.5,S,정액적립식
202410,0010456,310010,S,단리,24,3.4,3.4,S,정액적립식
202410,0010456,310010,S,단리,12,4.1,4.1,S,정액적립식
202410,0010456,310010,S,단리,6,3.0,3.0,S,정액적립식
202410,0010456,310011,S,단리,6,1.4,1.4,S,정액적립식
202410,0010456,310011,S,단리,12,1.7,1.7,S,정액적립식
202410,0010456,310011,S,단리,24,1.8,1.8,S,정액적립식
202410,0010456,310011,S,단리,36,1.9,1.9,S,정액적립식
202410,0010456,310012,S,단리,6,1.4,1.4,S,정액적립식
202410,0010456,310012,S,단리,12,1.7,1.7,S,정액적립식
202410,0010456,310012,S,단리,24,1.8,1.8,S,정액적립식
202410,0010456,310012,S,단리,36,1.9,1.9,S,정액적립식
202410,0010457,310006,S,단리,6,2.6,2.6,S,정액적립식
202410,0010457,310006,S,단리,12,3.7,3.7,S,정액적립식
202410,0010457,310006,S,단리,24,3.8,3.8,S,정액적립식
202410,0010457,310006,S,단리,36,3.9,3.9,S,정액적립식
202410,0010457,310007,S,단리,36,3.9,3.9,S,정액적립식
202410,0010457,310007,S,단리,24,3.8,3.8,S,정액적립식
202410,0010457,310007,S,단리,12,3.7,3.7,S,정액적립식
202410,0010457,310007,S,단리,6,2.6,2.6,S,정액적립식
202410,0010457,310009,S,단리,6,2.6,2.6,S,정액적립식
202410,0010457,310009,S,단리,12,3.7,3.7,S,정액적립식
202410,0010457,310009,S,단리,24,3.8,3.8,S,정액적립식
202410,0010457,310009,S,단리,36,3.9,3.9,S,정액적립식
202410,0010460,310010,S,단리,6,2.8,2.8,S,정액적립식
202410,0010460,310010,S,단리,12,3.8,3.8,S,정액적립식
202410,0010460,310010,S,단리,24,3.7,3.7,S,정액적립식
202410,0010460,310010,S,단리,36,3.6,3.6,S,정액적립식
202410,0010460,3100109,S,단리,6,2.8,2.8,S,정액적립식
202410,0010460,3100109,S,단리,12,3.8,3.8,S,정액적립식
202410,0010460,3100109,S,단리,24,3.7,3.7,S,정액적립식
202410,0010460,3100109,S,단리,36,3.6,3.6,S,정액적립식
202410,0010460,310011,S,단리,6,2.8,2.8,S,정액적립식
202410,0010460,310011,S,단리,12,3.8,3.8,S,정액적립식
202410,0010460,310011,S,단리,24,3.7,3.7,S,정액적립식
202410,0010460,310011,S,단리,36,3.6,3.6,S,정액적립식
202410,0010460,310013,S,단리,6,2.7,2.7,S,정액적립식
202410,0010460,310013,S,단리,12,3.7,3.7,S,정액적립식
202410,0010460,310013,S,단리,24,3.6,3.6,S,정액적립식
202410,0010460,310013,S,단리,36,3.5,3.5,S,정액적립식
202410,0010463,310005,S,단리,36,2.5,2.5,S,정액적립식
202410,0010463,310005,S,단리,24,3.0,3.0,S,정액적립식
202410,0010463,310005,S,단리,12,3.6,3.6,S,정액적립식
202410,0010463,310005,S,단리,6,3.0,3.0,S,정액적립식
202410,0010463,310007,S,단리,6,3.0,3.0,S,정액적립식
202410,0010463,310007,S,단리,12,3.6,3.6,S,정액적립식
202410,0010463,310007,S,단리,24,3.0,3.0,S,정액적립식
202410,0010463,310007,S,단리,36,2.5,2.5,S,정액적립식
202410,0010464,310008,M,복리,24,3.7,3.7,S,정액적립식
202410,0010464,310008,M,복리,12,4.2,4.2,S,정액적립식
202410,0010464,310008,M,복리,6,2.4,2.4,S,정액적립식
202410,0010464,310008,S,단리,24,3.7,3.7,S,정액적립식
202410,0010464,310008,S,단리,12,4.2,4.2,S,정액적립식
202410,0010464,310008,S,단리,6,2.4,2.4,S,정액적립식
202410,0010464,310010,M,복리,24,3.7,3.7,S,정액적립식
202410,0010464,310010,M,복리,12,4.2,4.2,S,정액적립식
202410,0010464,310010,M,복리,6,2.5,2.5,S,정액적립식
202410,0010464,310010,S,단리,24,3.7,3.7,S,정액적립식
202410,0010464,310010,S,단리,12,4.2,4.2,S,정액적립식
202410,0010464,310010,S,단리,6,2.5,2.5,S,정액적립식
202410,0010464,310011,S,단리,6,2.5,2.5,S,정액적립식
202410,0010464,310011,S,단리,12,4.2,4.2,S,정액적립식
202410,0010464,310011,S,단리,24,3.7,3.7,S,정액적립식
202410,0010464,310011,M,복리,6,2.5,2.5,S,정액적립식
202410,0010464,310011,M,복리,12,4.2,4.2,S,정액적립식
202410,0010464,310011,M,복리,24,3.7,3.7,S,정액적립식
202410,0010464,310012,M,복리,24,3.7,3.7,S,정액적립식
202410,0010464,310012,M,복리,12,4.2,4.2,S,정액적립식
202410,0010464,310012,M,복리,6,2.5,2.5,S,정액적립식
202410,0010464,310012,S,단리,24,3.7,3.7,S,정액적립식
202410,0010464,310012,S,단리,12,4.2,4.2,S,정액적립식
202410,0010464,310012,S,단리,6,2.5,2.5,S,정액적립식
202410,0010464,380001,S,단리,1,1.1,1.1,F,자유적립식
202410,0010464,380001,S,단리,3,1.2,1.2,F,자유적립식
202410,0010464,380001,S,단리,6,1.3,1.3,F,자유적립식
202410,0010464,380001,S,단리,12,1.6,1.6,F,자유적립식
202410,0010464,380001,S,단리,24,1.65,1.65,F,자유적립식
202410,0010464,380001,M,복리,1,1.1,1.1,F,자유적립식
202410,0010464,380001,M,복리,3,1.2,1.2,F,자유적립식
202410,0010464,380001,M,복리,6,1.3,1.3,F,자유적립식
202410,0010464,380001,M,복리,12,1.6,1.6,F,자유적립식
202410,0010464,380001,M,복리,24,1.65,1.65,F,자유적립식
202410,0010467,310000,S,단리,36,3.7,3.7,S,정액적립식
202410,0010467,310000,S,단리,24,3.7,3.7,S,정액적립식
202410,0010467,310000,S,단리,12,3.6,3.6,S,정액적립식
202410,0010467,310000,S,단리,6,3.0,3.0,S,정액적립식
202410,0010467,311000,S,단리,6,3.0,3.0,S,정액적립식
202410,0010467,311000,S,단리,12,3.6,3.6,S,정액적립식
202410,0010467,311000,S,단리,24,3.7,3.7,S,정액적립식
202410,0010467,311000,S,단리,36,3.7,3.7,S,정액적립식
202410,0010467,311100,S,단리,36,3.7,3.7,S,정액적립식
202410,0010467,311100,S,단리,24,3.7,3.7,S,정액적립식
202410,0010467,311100,S,단리,12,3.6,3.6,S,정액적립식
202410,0010467,311100,S,단리,6,3.0,3.0,S,정액적립식
202410,0010468,310001,S,단리,6,3.0,3.0,S,정액적립식
202410,0010468,310001,S,단리,12,4.0,4.0,S,정액적립식
202410,0010468,310001,S,단리,24,4.1,4.1,S,정액적립식
202410,0010468,310001,S,단리,36,3.0,3.0,S,정액적립식
202410,0010468,310035,S,단리,6,3.0,3.0,S,정액적립식
202410,0010468,310035,S,단리,12,4.0,4.0,S,정액적립식
202410,0010468,310035,S,단리,24,4.1,4.1,S,정액적립식
202410,0010468,310035,S,단리,36,3.0,3.0,S,정액적립식
202410,0010468,310052,S,단리,12,4.0,5.0,S,정액적립식
202410,0010468,310056,S,단리,12,4.0,5.0,S,정액적립식
202410,0010468,310601,S,단리,12,4.0,4.0,S,정액적립식
202410,0010468,310601,S,단리,24,4.0,4.0,S,정액적립식
202410,0010468,310601,S,단리,36,4.0,4.0,S,정액적립식
202410,0010471,31-0026,S,단리,6,3.5,3.5,S,정액적립식
202410,0010471,31-0026,S,단리,12,4.0,4.0,S,정액적립식
202410,0010471,31-0026,S,단리,24,3.5,3.5,S,정액적립식
202410,0010471,31-0026,S,단리,36,3.3,3.3,S,정액적립식
202410,0010471,31-0027,S,단리,36,3.3,3.3,S,정액적립식
202410,0010471,31-0027,S,단리,24,3.5,3.5,S,정액적립식
202410,0010471,31-0027,S,단리,12,4.0,4.0,S,정액적립식
202410,0010471,31-0027,S,단리,6,3.5,3.5,S,정액적립식
202410,0010471,31-0031,S,단리,12,3.5,3.5,S,정액적립식
202410,0010471,31-0032,S,단리,6,3.5,3.5,S,정액적립식
202410,0010471,31-0032,S,단리,12,4.0,4.0,S,정액적립식
202410,0010471,31-0032,S,단리,24,3.5,3.5,S,정액적립식
202410,0010471,31-0032,S,단리,36,3.3,3.3,S,정액적립식
202410,0010471,31-0039,S,단리,6,5.0,5.0,S,정액적립식
202410,0010471,310033,S,단리,6,6.0,6.0,S,정액적립식
202410,0010473,GP310001,M,복리,36,2.3,2.3,S,정액적립식
202410,0010473,GP310001,M,복리,24,2.3,2.3,S,정액적립식
202410,0010473,GP310001,M,복리,12,2.2,2.2,S,정액적립식
202410,0010473,GP310001,M,복리,6,2.1,2.1,S,정액적립식
202410,0010473,GP310001,S,단리,36,2.3,2.3,S,정액적립식
202410,0010473,GP310001,S,단리,24,2.3,2.3,S,정액적립식
202410,0010473,GP310001,S,단리,12,2.2,2.2,S,정액적립식
202410,0010473,GP310001,S,단리,6,2.1,2.1,S,정액적립식
202410,0010473,GP310015,S,단리,6,2.1,2.1,S,정액적립식
202410,0010473,GP310015,S,단리,12,2.2,2.2,S,정액적립식
202410,0010473,GP310015,S,단리,24,2.3,2.3,S,정액적립식
202410,0010473,GP310015,S,단리,36,2.3,2.3,S,정액적립식
202410,0010473,GP310015,M,복리,6,2.1,2.1,S,정액적립식
202410,0010473,GP310015,M,복리,12,2.2,2.2,S,정액적립식
202410,0010473,GP310015,M,복리,24,2.3,2.3,S,정액적립식
202410,0010473,GP310015,M,복리,36,2.3,2.3,S,정액적립식
202410,0010473,GP310017,M,복리,36,2.3,2.3,S,정액적립식
202410,0010473,GP310017,M,복리,24,2.3,2.3,S,정액적립식
202410,0010473,GP310017,M,복리,12,2.2,2.2,S,정액적립식
202410,0010473,GP310017,M,복리,6,2.1,2.1,S,정액적립식
202410,0010473,GP310017,S,단리,36,2.3,2.3,S,정액적립식
202410,0010473,GP310017,S,단리,24,2.3,2.3,S,정액적립식
202410,0010473,GP310017,S,단리,12,2.2,2.2,S,정액적립식
202410,0010473,GP310017,S,단리,6,2.1,2.1,S,정액적립식
202410,0010477,310037,S,단리,6,2.7,2.7,S,정액적립식
202410,0010477,310037,S,단리,12,3.5,3.5,S,정액적립식
202410,0010477,310037,S,단리,24,3.5,3.5,S,정액적립식
202410,0010477,310037,S,단리,36,3.5,3.5,S,정액적립식
202410,0010477,310037,S,단리,6,2.0,2.0,F,자유적립식
202410,0010477,310037,S,단리,12,2.8,2.8,F,자유적립식
202410,0010477,310037,S,단리,24,2.8,2.8,F,자유적립식
202410,0010477,310037,S,단리,36,2.8,2.8,F,자유적립식
202410,0010477,310039,S,단리,36,2.85,2.85,F,자유적립식
202410,0010477,310039,S,단리,24,2.85,2.85,F,자유적립식
202410,0010477,310039,S,단리,12,2.85,2.85,F,자유적립식
202410,0010477,310039,S,단리,6,2.05,2.05,F,자유적립식
202410,0010477,310039,S,단리,36,3.55,3.55,S,정액적립식
202410,0010477,310039,S,단리,24,3.55,3.55,S,정액적립식
202410,0010477,310039,S,단리,12,3.55,3.55,S,정액적립식
202410,0010477,310039,S,단리,6,2.75,2.75,S,정액적립식
202410,0010477,310051,S,단리,6,2.75,2.75,S,정액적립식
202410,0010477,310051,S,단리,12,3.55,3.55,S,정액적립식
202410,0010477,310051,S,단리,24,3.55,3.55,S,정액적립식
202410,0010477,310051,S,단리,36,3.55,3.55,S,정액적립식
202410,0010478,310004,M,복리,36,4.2,4.2,F,자유적립식
202410,0010478,310004,M,복리,24,4.2,4.2,F,자유적립식
202410,0010478,310004,M,복리,12,4.2,4.2,F,자유적립식
202410,0010478,310004,M,복리,6,4.0,4.0,F,자유적립식
202410,0010478,310004,M,복리,36,4.2,4.2,S,정액적립식
202410,0010478,310004,M,복리,24,4.2,4.2,S,정액적립식
202410,0010478,310004,M,복리,12,4.2,4.2,S,정액적립식
202410,0010478,310004,M,복리,6,4.0,4.0,S,정액적립식
202410,0010478,310004,S,단리,36,4.2,4.2,F,자유적립식
202410,0010478,310004,S,단리,24,4.2,4.2,F,자유적립식
202410,0010478,310004,S,단리,12,4.2,4.2,F,자유적립식
202410,0010478,310004,S,단리,6,4.0,4.0,F,자유적립식
202410,0010478,310004,S,단리,36,4.2,4.2,S,정액적립식
202410,0010478,310004,S,단리,24,4.2,4.2,S,정액적립식
202410,0010478,310004,S,단리,12,4.2,4.2,S,정액적립식
202410,0010478,310004,S,단리,6,4.0,4.0,S,정액적립식
202410,0010478,310005,M,복리,36,4.2,4.2,F,자유적립식
202410,0010478,310005,M,복리,24,4.2,4.2,F,자유적립식
202410,0010478,310005,M,복리,12,4.2,4.2,F,자유적립식
202410,0010478,310005,M,복리,6,4.0,4.0,F,자유적립식
202410,0010478,310005,M,복리,36,4.2,4.2,S,정액적립식
202410,0010478,310005,M,복리,24,4.2,4.2,S,정액적립식
202410,0010478,310005,M,복리,12,4.2,4.2,S,정액적립식
202410,0010478,310005,M,복리,6,4.0,4.0,S,정액적립식
202410,0010478,310005,S,단리,36,4.2,4.2,F,자유적립식
202410,0010478,310005,S,단리,24,4.2,4.2,F,자유적립식
202410,0010478,310005,S,단리,12,4.2,4.2,F,자유적립식
202410,0010478,310005,S,단리,6,4.0,4.0,F,자유적립식
202410,0010478,310005,S,단리,36,4.2,4.2,S,정액적립식
202410,0010478,310005,S,단리,24,4.2,4.2,S,정액적립식
202410,0010478,310005,S,단리,12,4.2,4.2,S,정액적립식
202410,0010478,310005,S,단리,6,4.0,4.0,S,정액적립식
202410,0010485,310002,M,복리,36,3.9,3.9,F,자유적립식
202410,0010485,310002,M,복리,24,3.85,3.85,F,자유적립식
202410,0010485,310002,M,복리,12,3.75,3.75,F,자유적립식
202410,0010485,310002,M,복리,36,3.9,3.9,S,정액적립식
202410,0010485,310002,M,복리,24,3.85,3.85,S,정액적립식
202410,0010485,310002,M,복리,12,3.75,3.75,S,정액적립식
202410,0010485,310009,S,단리,12,4.1,4.1,F,자유적립식
202410,0010485,310009,M,복리,12,4.1,4.1,F,자유적립식
202410,0010485,401003,M,복리,36,3.85,3.85,F,자유적립식
202410,0010485,401003,M,복리,24,3.8,3.8,F,자유적립식
202410,0010485,401003,M,복리,12,3.7,3.7,F,자유적립식
202410,0010485,401003,M,복리,36,3.85,3.85,S,정액적립식
202410,0010485,401003,M,복리,24,3.8,3.8,S,정액적립식
202410,0010485,401003,M,복리,12,3.7,3.7,S,정액적립식
202410,0010488,310024,S,단리,6,1.5,1.6,S,정액적립식
202410,0010488,310024,S,단리,12,2.5,2.6,S,정액적립식
202410,0010488,310024,S,단리,24,2.6,2.7,S,정액적립식
202410,0010488,310024,S,단리,36,2.6,2.7,S,정액적립식
202410,0010488,310024,M,복리,6,1.5,1.6,S,정액적립식
202410,0010488,310024,M,복리,12,2.5,2.6,S,정액적립식
202410,0010488,310024,M,복리,24,2.6,2.7,S,정액적립식
202410,0010488,310024,M,복리,36,2.6,2.7,S,정액적립식
202410,0010488,310034,M,복리,36,2.7,2.7,S,정액적립식
202410,0010488,310034,M,복리,24,2.7,2.7,S,정액적립식
202410,0010488,310034,M,복리,12,2.6,2.6,S,정액적립식
202410,0010488,310034,M,복리,6,1.6,1.6,S,정액적립식
202410,0010488,310034,S,단리,36,2.7,2.7,S,정액적립식
202410,0010488,310034,S,단리,24,2.7,2.7,S,정액적립식
202410,0010488,310034,S,단리,12,2.6,2.6,S,정액적립식
202410,0010488,310034,S,단리,6,1.6,1.6,S,정액적립식
202410,0010489,310008,S,단리,36,3.3,3.3,F,자유적립식
202410,0010489,310008,S,단리,24,3.3,3.3,F,자유적립식
202410,0010489,310008,S,단리,12,3.6,3.6,F,자유적립식
202410,0010489,310008,S,단리,6,3.6,3.6,F,자유적립식
202410,0010489,310008,S,단리,3,1.2,1.2,F,자유적립식
202410,0010489,310008,S,단리,1,1.0,1.0,F,자유적립식
202410,0010489,310008,S,단리,36,4.0,4.2,S,정액적립식
202410,0010489,310008,S,단리,24,4.0,4.2,S,정액적립식
202410,0010489,310008,S,단리,12,4.3,4.5,S,정액적립식
202410,0010489,310008,S,단리,6,2.1,2.1,S,정액적립식
202410,0010489,310010,S,단리,6,2.1,2.1,S,정액적립식
202410,0010489,310010,S,단리,12,4.1,4.5,S,정액적립식
202410,0010489,310010,S,단리,24,4.0,4.2,S,정액적립식
202410,0010489,310010,S,단리,36,4.0,4.2,S,정액적립식
202410,0010489,310011,S,단리,12,4.5,4.7,S,정액적립식
202410,0010492,31-0004,M,복리,36,3.2,3.2,S,정액적립식
202410,0010492,31-0004,M,복리,24,3.2,3.2,S,정액적립식
202410,0010492,31-0004,M,복리,12,3.2,3.2,S,정액적립식
202410,0010492,31-0004,M,복리,6,2.6,2.6,S,정액적립식
202410,0010492,31-0004,S,단리,36,3.2,3.2,S,정액적립식
202410,0010492,31-0004,S,단리,24,3.2,3.2,S,정액적립식
202410,0010492,31-0004,S,단리,12,3.2,3.2,S,정액적립식
202410,0010492,31-0004,S,단리,6,2.6,2.6,S,정액적립식
202410,0010492,31-0005,S,단리,6,2.6,2.6,S,정액적립식
202410,0010492,31-0005,S,단리,12,3.2,3.2,S,정액적립식
202410,0010492,31-0005,S,단리,24,3.2,3.2,S,정액적립식
202410,0010492,31-0005,S,단리,36,3.2,3.2,S,정액적립식
202410,0010492,31-0005,M,복리,6,2.6,2.6,S,정액적립식
202410,0010492,31-0005,M,복리,12,3.2,3.2,S,정액적립식
202410,0010492,31-0005,M,복리,24,3.2,3.2,S,정액적립식
202410,0010492,31-0005,M,복리,36,3.2,3.2,S,정액적립식
202410,0010492,31-0006,M,복리,36,3.2,3.2,S,정액적립식
202410,0010492,31-0006,M,복리,24,3.2,3.2,S,정액적립식
202410,0010492,31-0006,M,복리,12,3.2,3.2,S,정액적립식
202410,0010492,31-0006,M,복리,6,2.6,2.6,S,정액적립식
202410,0010492,31-0006,S,단리,36,3.2,3.2,S,정액적립식
202410,0010492,31-0006,S,단리,24,3.2,3.2,S,정액적립식
202410,0010492,31-0006,S,단리,12,3.2,3.2,S,정액적립식
202410,0010492,31-0006,S,단리,6,2.6,2.6,S,정액적립식
202410,0010508,02010,S,단리,6,2.1,2.1,S,정액적립식
202410,0010508,02010,S,단리,12,2.2,2.2,S,정액적립식
202410,0010508,02010,S,단리,24,2.3,2.3,S,정액적립식
202410,0010508,02010,S,단리,36,2.3,2.3,S,정액적립식
202410,0010508,02010,M,복리,6,2.1,2.1,S,정액적립식
202410,0010508,02010,M,복리,12,2.2,2.2,S,정액적립식
202410,0010508,02010,M,복리,24,2.3,2.3,S,정액적립식
202410,0010508,02010,M,복리,36,2.3,2.3,S,정액적립식
202410,0010508,02011,M,복리,36,2.3,2.3,S,정액적립식
202410,0010508,02011,M,복리,24,2.3,2.3,S,정액적립식
202410,0010508,02011,M,복리,12,2.2,2.2,S,정액적립식
202410,0010508,02011,M,복리,6,2.1,2.1,S,정액적립식
202410,0010508,02011,S,단리,36,2.3,2.3,S,정액적립식
202410,0010508,02011,S,단리,24,2.3,2.3,S,정액적립식
202410,0010508,02011,S,단리,12,2.2,2.2,S,정액적립식
202410,0010508,02011,S,단리,6,2.1,2.1,S,정액적립식
202410,0010508,02012,S,단리,6,2.1,2.1,S,정액적립식
202410,0010508,02012,S,단리,12,2.2,2.2,S,정액적립식
202410,0010508,02012,S,단리,24,2.3,2.3,S,정액적립식
202410,0010508,02012,S,단리,36,2.3,2.3,S,정액적립식
202410,0010508,02012,M,복리,6,2.1,2.1,S,정액적립식
202410,0010508,02012,M,복리,12,2.2,2.2,S,정액적립식
202410,0010508,02012,M,복리,24,2.3,2.3,S,정액적립식
202410,0010508,02012,M,복리,36,2.3,2.3,S,정액적립식
202410,0010508,02070,M,복리,36,2.3,2.3,S,정액적립식
202410,0010508,02070,M,복리,24,2.3,2.3,S,정액적립식
202410,0010508,02070,M,복리,12,2.2,2.2,S,정액적립식
202410,0010508,02070,M,복리,6,2.1,2.1,S,정액적립식
202410,0010508,02070,S,단리,36,2.3,2.3,S,정액적립식
202410,0010508,02070,S,단리,24,2.3,2.3,S,정액적립식
202410,0010508,02070,S,단리,12,2.2,2.2,S,정액적립식
202410,0010508,02070,S,단리,6,2.1,2.1,S,정액적립식
202410,0010509,240019,M,복리,12,4.1,4.1,F,자유적립식
202410,0010509,240019,M,복리,6,4.0,4.0,F,자유적립식
202410,0010509,240019,M,복리,12,4.07,4.07,S,정액적립식
202410,0010509,240019,M,복리,6,3.93,3.93,S,정액적립식
202410,0010509,240019,S,단리,12,4.1,4.1,F,자유적립식
202410,0010509,240019,S,단리,6,4.0,4.0,F,자유적립식
202410,0010509,240019,S,단리,12,4.0,4.0,S,정액적립식
202410,0010509,240019,S,단리,6,3.9,3.9,S,정액적립식
202410,0010509,310011,S,단리,12,3.0,3.0,S,정액적립식
202410,0010509,310011,S,단리,24,3.0,3.0,S,정액적립식
202410,0010509,310011,S,단리,36,3.0,3.0,S,정액적립식
202410,0010509,310012,M,복리,36,5.0,5.0,S,정액적립식
202410,0010509,310012,M,복리,24,3.0,3.0,S,정액적립식
202410,0010509,310012,M,복리,12,3.0,3.0,S,정액적립식
202410,0010509,310012,S,단리,36,5.0,5.0,S,정액적립식
202410,0010509,310012,S,단리,24,3.0,3.0,S,정액적립식
202410,0010509,310012,S,단리,12,3.0,3.0,S,정액적립식
202410,0010509,310016,S,단리,12,4.0,4.0,S,정액적립식
202410,0010509,310016,S,단리,24,4.0,4.0,S,정액적립식
202410,0010509,310016,S,단리,36,4.0,4.0,S,정액적립식
202410,0010509,310017,S,단리,12,4.0,4.0,S,정액적립식
202410,0010509,310017,S,단리,24,4.0,4.0,S,정액적립식
202410,0010509,310017,S,단리,36,4.0,4.0,S,정액적립식
202410,0010510,310001,M,복리,36,3.4,3.4,F,자유적립식
202410,0010510,310001,M,복리,24,3.4,3.4,F,자유적립식
202410,0010510,310001,M,복리,12,3.65,3.65,F,자유적립식
202410,0010510,310001,M,복리,6,3.4,3.4,F,자유적립식
202410,0010510,310001,M,복리,3,3.3,3.3,F,자유적립식
202410,0010510,310001,M,복리,1,2.0,2.0,F,자유적립식
202410,0010510,310001,S,단리,36,3.4,3.4,F,자유적립식
202410,0010510,310001,S,단리,24,3.4,3.4,F,자유적립식
202410,0010510,310001,S,단리,12,3.65,3.65,F,자유적립식
202410,0010510,310001,S,단리,6,3.4,3.4,F,자유적립식
202410,0010510,310001,S,단리,3,3.3,3.3,F,자유적립식
202410,0010510,310001,S,단리,1,2.0,2.0,F,자유적립식
202410,0010510,310010,M,복리,36,4.0,4.0,S,정액적립식
202410,0010510,310010,M,복리,24,4.0,4.0,S,정액적립식
202410,0010510,310010,M,복리,12,4.3,4.3,S,정액적립식
202410,0010510,310010,M,복리,6,3.5,3.5,S,정액적립식
202410,0010510,310010,S,단리,36,4.0,4.0,S,정액적립식
202410,0010510,310010,S,단리,24,4.0,4.0,S,정액적립식
202410,0010510,310010,S,단리,12,4.3,4.3,S,정액적립식
202410,0010510,310010,S,단리,6,3.5,3.5,S,정액적립식
202410,0010510,310011,M,복리,36,4.0,4.0,S,정액적립식
202410,0010510,310011,M,복리,24,4.0,4.0,S,정액적립식
202410,0010510,310011,M,복리,12,4.3,4.3,S,정액적립식
202410,0010510,310011,M,복리,6,3.5,3.5,S,정액적립식
202410,0010510,310011,S,단리,36,4.0,4.0,S,정액적립식
202410,0010510,310011,S,단리,24,4.0,4.0,S,정액적립식
202410,0010510,310011,S,단리,12,4.3,4.3,S,정액적립식
202410,0010510,310011,S,단리,6,3.5,3.5,S,정액적립식
202410,0010521,310003,S,단리,6,2.0,2.0,S,정액적립식
202410,0010521,310003,S,단리,12,3.5,3.5,S,정액적립식
202410,0010521,310003,S,단리,24,3.0,3.0,S,정액적립식
202410,0010521,310003,S,단리,36,3.0,3.0,S,정액적립식
202410,0010521,310004,S,단리,6,2.0,2.0,S,정액적립식
202410,0010521,310004,S,단리,12,3.5,3.5,S,정액적립식
202410,0010521,310004,S,단리,24,3.0,3.0,S,정액적립식
202410,0010521,310004,S,단리,36,3.0,3.0,S,정액적립식
202410,0010526,310007,S,단리,36,2.0,2.0,F,자유적립식
202410,0010526,310007,S,단리,24,2.0,2.0,F,자유적립식
202410,0010526,310007,S,단리,12,1.9,1.9,F,자유적립식
202410,0010526,310007,S,단리,6,1.7,1.7,F,자유적립식
202410,0010526,310007,S,단리,36,3.6,3.6,S,정액적립식
202410,0010526,310007,S,단리,24,4.0,4.0,S,정액적립식
202410,0010526,310007,S,단리,12,4.0,4.0,S,정액적립식
202410,0010526,310007,S,단리,6,2.1,2.1,S,정액적립식
202410,0010526,310008,S,단리,6,2.1,2.1,F,자유적립식
202410,0010526,310008,S,단리,12,3.5,3.5,F,자유적립식
202410,0010526,310008,S,단리,24,3.6,3.6,F,자유적립식
202410,0010526,310008,S,단리,36,3.6,3.6,F,자유적립식
202410,0010526,310010,S,단리,36,2.0,2.0,F,자유적립식
202410,0010526,310010,S,단리,24,2.0,2.0,F,자유적립식
202410,0010526,310010,S,단리,12,1.9,1.9,F,자유적립식
202410,0010526,310010,S,단리,6,1.7,1.7,F,자유적립식
202410,0010526,310010,S,단리,36,3.6,3.6,S,정액적립식
202410,0010526,310010,S,단리,24,4.0,4.0,S,정액적립식
202410,0010526,310010,S,단리,12,4.0,4.0,S,정액적립식
202410,0010526,310010,S,단리,6,2.1,2.1,S,정액적립식
202410,0010527,310006,M,복리,36,3.5,3.5,S,정액적립식
202410,0010527,310006,M,복리,24,3.8,3.8,S,정액적립식
202410,0010527,310006,M,복리,12,4.0,4.0,S,정액적립식
202410,0010527,310006,M,복리,6,2.5,2.5,S,정액적립식
202410,0010527,310006,S,단리,36,3.5,3.5,S,정액적립식
202410,0010527,310006,S,단리,24,3.8,3.8,S,정액적립식
202410,0010527,310006,S,단리,12,4.0,4.0,S,정액적립식
202410,0010527,310006,S,단리,6,2.5,2.5,S,정액적립식
202410,0010527,310007,M,복리,36,3.5,3.5,S,정액적립식
202410,0010527,310007,M,복리,24,3.8,3.8,S,정액적립식
202410,0010527,310007,M,복리,12,4.0,4.0,S,정액적립식
202410,0010527,310007,M,복리,6,2.5,2.5,S,정액적립식
202410,0010527,310007,S,단리,36,3.5,3.5,S,정액적립식
202410,0010527,310007,S,단리,24,3.8,3.8,S,정액적립식
202410,0010527,310007,S,단리,12,4.0,4.0,S,정액적립식
202410,0010527,310007,S,단리,6,2.5,2.5,S,정액적립식
202410,0010528,310011,S,단리,6,2.5,2.5,S,정액적립식
202410,0010528,310011,S,단리,12,4.0,4.0,S,정액적립식
202410,0010528,310011,S,단리,24,3.5,3.5,S,정액적립식
202410,0010528,310011,S,단리,36,3.2,3.2,S,정액적립식
202410,0010528,310012,S,단리,36,3.2,3.2,S,정액적립식
202410,0010528,310012,S,단리,24,3.5,3.5,S,정액적립식
202410,0010528,310012,S,단리,12,4.0,4.0,S,정액적립식
202410,0010528,310012,S,단리,6,2.5,2.5,S,정액적립식
202410,0010533,31,S,단리,6,2.0,2.0,S,정액적립식
202410,0010533,31,S,단리,12,3.0,3.0,S,정액적립식
202410,0010533,31,S,단리,24,3.2,3.2,S,정액적립식
202410,0010533,31,S,단리,36,3.2,3.2,S,정액적립식
202410,0010533,310005,S,단리,6,2.0,2.0,S,정액적립식
